lp,doc_id,title,date,grosse_anfrage,kleine_anfrage,cap_topic,cap_subtopic
11,11/1463,Nukleare Zusammenarbeit mit Argentinien,1987-12-04,0,1,8,801
11,11/1466,uebergriffe von Neonazis gegenueber Homosexuellen in Braunschweig,1987-12-04,0,1,2,209
11,11/1467,Schaedigung der Mieterinnen und Mieter gemeinnuetziger Wohnungen durch die Steuerreform,1987-12-04,1,0,14,1406
11,11/1469,Verlust der steuerlichen Eigentumsfoerderung nach § 10e des Einkommensteuergesetzes bei Eintreten der Erwerbslosigkeit,1987-12-07,0,1,14,1400
11,11/1470,Neutralitaet des Staates in Religions- und Weltanschauungsdingen,1987-12-07,0,1,2,210
11,11/1473,Beteiligung iranischer Niederlassungen und Geheimdienststellen an der Planung von Terroranschlaegen,1987-12-07,0,1,19,1927
11,11/1505,Anerkennung der deutschen Fachhochschulabschluesse in der EG,1987-12-10,0,1,6,601
11,11/1506,Die nuklearfaehige Komponente der Bundeswehr in der NATO,1987-12-10,0,1,16,1604
11,11/1519,Grenzwerte fuer die radioaktive Kontamination von Lebensmitteln,1987-12-10,0,1,4,403
11,11/1533,"Zehn Jahre danach - offene Fragen und politische Lehren aus dem ""Deutschen Herbst"" (I) hier: Tatsaechliche Bedrohung des demokratischen Rechtsstaates im Jahre 1977 sowie: Abbau demokratischer Errungenschaften",1987-12-11,1,0,12,1227
11,11/1534,"Zehn Jahre danach - offene Fragen und politische Lehren aus dem ""Deutschen Herbst"" (II)<br>hier: Verpasste Chancen und heutige Moeglichkeiten einer friedlichen Loesung und Deeskalation",1987-12-11,1,0,12,1227
11,11/1542,"Lage der Staedte, Gemeinden und Kreise",1987-12-15,1,0,24,2400
11,11/1550,Forschungsfoerderung bei der Impfstoffentwicklung gegen die Immunschwaeche AIDS,1987-12-17,0,1,3,398
11,11/1553,Ost-West-Wirtschaftsbeziehungen,1987-12-18,1,0,19,1906
11,11/1559,"Errichtung eines geheimen Hochsicherheitslabors (L3) bei der Wehrwissenschaftlichen Dienststelle der Bundeswehr fuer ABC-Schutz in Munster, Arbeiten an potentiellen B-Waffen und Geheimhaltung bei gentechnischen Militaerprojekten",1987-12-21,1,0,16,1698
11,11/1569,Ermittlungsverfahren nach der Brokdorf-Demonstration am 7. Juni 1986,1987-12-21,0,1,12,1209
11,11/1570,Verwendung tropischer Hoelzer fuer Bauvorhaben des Bundes und Inneneinrichtungen von Gebaeuden im Besitz des Bundes,1987-12-21,0,1,19,1902
11,11/1571,Ausweisung von 120 baskischen politischen Fluechtlingen durch die franzoesische Regierung unter Einflussnahme der Bundesregierung,1987-12-21,0,1,19,1913
11,11/1576,Verkehrsunfaelle Jugendlicher nach Veranstaltungen,1987-12-22,0,1,10,1002
11,11/1577,Grossflughafen Muenchen II,1987-12-22,0,1,10,1003
11,11/1581,Auseinandersetzung um die Inbetriebnahme des Schnellen Brueters (SNR 300),1987-12-23,1,0,8,801
11,11/1584,Grenzueberschreitende Tiertransporte,1987-12-28,0,1,4,406
11,11/1589,PCB-Ersatzstoffe,1988-01-05,0,1,7,704
11,11/1599,Autobahn A 98 - Teilstrecke Murg-Laufenburg -,1988-01-07,0,1,10,1002
11,11/1600,Quecksilberverseuchung in der Umgebung von Chemischen Fabriken,1988-01-07,0,1,7,704
11,11/1601,Tempo 30-Zonen,1988-01-07,0,1,10,1002
11,11/1602,"Strafermittlungsverfahren wegen Vertrieb der Zeitschrift ""radikal"", Nr. 132",1988-01-07,0,1,2,209
11,11/1603,Anerkennung von Fachhochschul-Diplomen,1988-01-07,0,1,6,601
11,11/1604,Datenschutz im Gesundheitswesen,1988-01-07,0,1,2,208
11,11/1605,Einsatz der Bundeswehr ausserhalb des Bereichs der NATO,1988-01-07,0,1,16,1600
11,11/1606,Ausbau einer Strasse fuer Militaerfahrzeuge im Bereich des Truppenuebungsplatzes Ottweiler,1988-01-07,0,1,16,1611
11,11/1607,Muelltransporte von der Bundesrepublik Deutschland nach Frankreich,1988-01-07,0,1,7,703
11,11/1608,Staudammprojekte im brasilianischen Regenwald,1988-01-07,0,1,19,1914
11,11/1614,Entwicklungszusammenarbeit mit den Philippinen,1988-01-07,0,1,19,1901
11,11/1615,Flugzeugabsturz in Muenchen-Trudering am 11. August 1987,1988-01-07,0,1,10,1003
11,11/1618,"""Auschwitz als Vorbild""",1988-01-08,0,1,2,209
11,11/1629,Pumpspeicherkraftwerk Riedl/Jochenstein im Landkreis Passau,1988-01-12,0,1,8,802
11,11/1630,Bilanz und Zukunftsperspektiven der Forschungspolitik,1988-01-13,1,0,17,1700
11,11/1634,EG-Verhaltenskodex fuer europaeische Firmen in Suedafrika,1988-01-13,0,1,18,1804
11,11/1635,Auswirkungen des oeffentlichen Auftragswesens auf die regionale Wirtschaftsstruktur,1988-01-13,0,1,1,108
11,11/1643,Tiefflug von Militaerhubschraubern,1988-01-14,0,1,16,1604
11,11/1668,"Das sogenannte Namibia Information Office im ""Reisekompass fuer Reisen in die Dritte Welt""",1988-01-18,0,1,19,1929
11,11/1669,Verbraucherschutz bei Tierarzneimitteln,1988-01-18,0,1,4,403
11,11/1670,Anzeigen der Bundesregierung zu Weihnachten und Neujahr,1988-01-18,0,1,20,2002
11,11/1671,Uranabbau,1988-01-18,0,1,18,1804
11,11/1672,Anschuldigungen des Bundesministers Klein gegen den Bundeskongress entwicklungspolitischer Aktionsgruppen (BUKO),1988-01-18,0,1,20,2012
11,11/1686,Konsequenzen aus dem oelunfall im Dezember 1987 auf der Donau,1988-01-20,0,1,7,710
11,11/1687,Einsatz der gleisbogenabhaengigen Wagenkastensteuerung (GST) bei der Deutschen Bundesbahn,1988-01-20,0,1,10,1005
11,11/1688,Befahrensregelungen in den Wattenmeer-Nationalparken,1988-01-20,0,1,21,2101
11,11/1695,Atommuell-Lagerung und Atommuelltransporte in den Atomkraftwerken Isar (OHU) I und II,1988-01-21,0,1,8,801
11,11/1696,Stand der Volkszaehlung 1987,1988-01-21,0,1,20,2013
11,11/1698,Speicherung von personenbezogenen Daten im Zusammenhang mit der Volkszaehlung,1988-01-21,0,1,2,208
11,11/1711,Praesenz und Taetigkeit amerikanischer Geheimdienste in der Bundesrepublik Deutschland,1988-01-25,0,1,16,1603
11,11/1720,Derzeitige und kuenftige Arbeits- und Berufssituation von aerztinnen und aerzten in der Bundesrepublik Deutschland,1988-01-27,0,1,3,325
11,11/1721,Transport von Gefahrguetern,1988-01-27,0,1,7,704
11,11/1722,Unfalltote im Strassenverkehr,1988-01-27,0,1,10,1002
11,11/1723,Hochgeschwindigkeitsneubaustrecken der Deutschen Bundesbahn,1988-01-27,0,1,10,1005
11,11/1724,200-Jahr-Feier der Besiedlung Australiens durch Weisse,1988-01-27,0,1,19,1925
11,11/1727,Ruestungsexportpolitik und Ausfuhrgenehmigungen der Bundesregierung,1988-01-27,0,1,16,1606
11,11/1735,Schlachttier- und Fleischuntersuchung - Gesundheitsgefaehrdung durch Missbrauch von Tierarzneimitteln,1988-01-29,0,1,4,403
11,11/1737,Muelltourismus aus der Bundesrepublik Deutschland in die DDR,1988-01-29,0,1,7,703
11,11/1738,Verbrennung von Sondermuell in Zementwerken und anderen Produktionsanlagen,1988-01-29,0,1,7,704
11,11/1739,Isothiazolone,1988-01-29,0,1,15,1525
11,11/1740,Entfluoridierung von natuerlichen Mineralwaessern,1988-01-29,0,1,7,701
11,11/1741,Zulassung atrazinhaltiger Pflanzenbehandlungsmittel sowie Abschluss einer freiwilligen Vereinbarung zwischen Herstellern und Vertreibern atrazinhaltiger Mittel und der Biologischen Bundesanstalt,1988-01-29,0,1,7,704
11,11/1742,Gewerbliche Berufsbildung in Entwicklungslaendern,1988-01-29,0,1,19,1901
11,11/1746,Datenschutz im Gesundheitswesen,1988-02-01,0,1,2,208
11,11/1763,Verwendung der Versicherungsnummer,1988-02-03,0,1,2,208
11,11/1764,Diskrepanz zwischen der Zahl der sozialen Mietwohnungen und der Zahl der Wohnberechtigten,1988-02-03,0,1,14,1406
11,11/1765,"Barwert der Wohnungsbausubventionen von Bund, Laendern und Gemeinden",1988-02-03,0,1,14,1400
11,11/1766,Verwertung der Daten aus Mikrozensus und Volkszaehlung fuer den Wohnungsbau,1988-02-03,0,1,20,2013
11,11/1772,Stand und Foerderung der Sportwissenschaft in der Bundesrepublik Deutschland,1988-02-03,0,1,6,607
11,11/1773,Firmenansiedlung am Flugplatz Foehren/Eifel,1988-02-03,0,1,16,1600
11,11/1781,Grenzueberschreitender Kunstverkehr,1988-02-04,0,1,6,609
11,11/1782,Zur frauenfeindlichen Werbung von bundeseigenen Unternehmen,1988-02-04,0,1,2,202
11,11/1792,Schliessung von Tarifknotenpunkten im Wagenladungsverkehr der Deutschen Bundesbahn<br>hier: Tarifknoten Hausen,1988-02-08,0,1,10,1005
11,11/1796,Nichtanrechnung von Renten auf die Ruhegehaelter fuer Minister und Parlamentarische Staatssekretaere,1988-02-08,0,1,20,2004
11,11/1801,Menschenrechtsverletzungen an Frauen,1988-02-09,1,0,19,1925
11,11/1806,Planungsstand der Errichtung einer Garnison in der Verwaltungsgemeinschaft Parsberg,1988-02-10,0,1,16,1611
11,11/1809,"Foerderung hochschulbezogener Massnahmen zugunsten behinderter Studierender aus dem Haushaltstitel ""Foerderung von Studentenverbaenden"" (Kapitel 31 05 Titel 685 04)",1988-02-10,0,1,6,606
11,11/1810,Einhaltung von Menschenrechten im Zusammenhang mit der Kriegsdienstverweigerung in der Bundesrepublik Deutschland,1988-02-10,0,1,16,1608
11,11/1811,Sperrung von Telefonanschluessen in Krisen und Krieg,1988-02-10,0,1,17,1706
11,11/1813,Polizeihilfe fuer Guatemala,1988-02-10,1,0,19,1914
11,11/1827,Sozio-oekonomische und oekologische Auswirkungen der Stillegung von landwirtschaftlichen Nutzflaechen auf der einen Seite und Foerderung der agrarindustriellen Produktion auf der anderen Seite,1988-02-17,0,1,4,400
11,11/1828,Aufgeblaehte Atommuellfaesser,1988-02-17,0,1,8,801
11,11/1829,"Berichte des Bundesministeriums fuer Umwelt, Naturschutz und Reaktorsicherheit",1988-02-17,0,1,7,704
11,11/1834,"Lebensformenpolitik unter besonderer Beruecksichtigung von Alleinlebenden, schwulen, lesbischen sowie anderen nichtehelichen Lebensgemeinschaften und Wohngemeinschaften",1988-02-18,0,1,12,1208
11,11/1839,Systemvergleich zwischen Magnetschwebebahn und Rad/Schiene-Technik,1988-02-18,0,1,10,1098
11,11/1840,Kosten der Expertenkommission zum Abbau marktwidriger Regulierungen,1988-02-18,0,1,20,2002
11,11/1841,Ruestungsexporte nach Irak und Iran,1988-02-18,0,1,16,1605
11,11/1846,Interregio-Konzept der Deutschen Bundesbahn,1988-02-19,0,1,10,1005
11,11/1847,Vollzug des § 14 Abfallgesetz (AbfG)(1),1988-02-19,0,1,7,704
11,11/1848,Vollzug des § 14 Abfallgesetz (AbfG)(2),1988-02-19,0,1,20,2011
11,11/1849,Flughafen-Muell in der Bundesrepublik Deutschland,1988-02-19,0,1,7,703
11,11/1850,Soziale Situation der in der Bundesrepublik Deutschland angeworbenen Lehrerinnen und Lehrer an deutschen Auslandsschulen in Mexiko,1988-02-19,0,1,20,2004
11,11/1851,Militaerflugverkehr in Bayern,1988-02-19,0,1,16,1604
11,11/1852,Suedafrika-Reise der Parlamentarischen Staatssekretaerin beim Bundeskanzler,1988-02-19,0,1,19,1911
11,11/1858,Stellungnahme der Stadt Kirchhain zur linienbestimmten Planung der A 49 Borken-Lumda,1988-02-23,0,1,10,1002
11,11/1863,Konkurs des Textilhauses Loosen,1988-02-23,0,1,15,1507
11,11/1894,Quellensteuer auf Zinseinkuenfte,1988-02-26,1,0,1,107
11,11/1903,Lebensbedingungen in den Staedten und Doerfern des laendlichen Raumes,1988-02-29,1,0,14,1405
11,11/1925,Quellensteuer bei Zinseinkuenften,1988-03-02,0,1,1,107
11,11/1929,Deutsche Handelsflotte,1988-03-02,0,1,10,1007
11,11/1936,Ausbau der S-Bahn Stuttgart,1988-03-03,0,1,10,1001
11,11/1944,TA Abfall,1988-03-07,0,1,7,704
11,11/1945,"Anzahl und nationale Zugehoerigkeit der sogenannten ""de facto-Fluechtlinge"" in der Bundesrepublik Deutschland",1988-03-07,0,1,2,230
11,11/1946,Atomwaffenlager Meyn,1988-03-07,0,1,16,1611
11,11/1947,Todesurteile durch Militaergerichte auf der Grundlage des NATO-Truppenstatuts,1988-03-07,0,1,16,1602
11,11/1948,Neutrale Staaten und EG-Mitgliedschaft,1988-03-07,0,1,19,1910
11,11/1949,Massnahmen der Bundesregierung zum Tierschutz,1988-03-07,0,1,7,709
11,11/1950,"Verkehrssituation im Lautertal (B 270, DB-Strecke 652, Kreise Kusel und Kaiserslautern)",1988-03-07,0,1,10,1002
11,11/1952,Neuverschuldung 1988 Konsequenzen aus dem Jahreswirtschaftsbericht fuer die oeffentlichen Haushalte,1988-03-07,0,1,1,105
11,11/1962,"Einrichtung von Kontrollstellen gemaess § 111 StPO, § 129a StGB",1988-03-09,0,1,12,1200
11,11/1965,Finanzlage der Bundesanstalt fuer Arbeit in Nuernberg,1988-03-09,0,1,5,500
11,11/1979,Holzbriketts als Brennstoff,1988-03-10,0,1,8,806
11,11/1980,Weibliche Zivilangestellte in der Bundeswehr,1988-03-10,0,1,16,1600
11,11/1981,"Krebserzeugende Chemikalien, Kunststoffe und Strahlen",1988-03-10,0,1,3,331
11,11/1982,Foerderung durch das Gemeindeverkehrsfinanzierungsgesetz,1988-03-10,0,1,20,2001
11,11/1983,Atomtransporte im Bereich von Grenzach (Baden),1988-03-10,0,1,8,801
11,11/1984,Zukuenftige Gestaltung des Personenverkehrs auf der Bahnstrecke 671 (Kusel-Landstuhl),1988-03-10,0,1,10,1005
11,11/1985,Halogenierte Kohlenwasserstoffe,1988-03-10,0,1,7,705
11,11/1996,Rueckfluesse aus den bundesdeutschen Entwicklungshilfe-Krediten,1988-03-11,1,0,19,1901
11,11/1997,Hermes-Kredite der Bundesregierung an die Dritte Welt,1988-03-11,1,0,18,1803
11,11/1999,"Verwendung von Asbestzementplatten, Spritzasbest und schwachgebundenen Asbestprodukten in und an Gebaeuden",1988-03-11,0,1,7,708
11,11/2006,Ordnungsgemaesse landwirtschaftliche Nutzung und Erprobung von Pflanzenschutzmitteln im Freiland,1988-03-14,0,1,7,704
11,11/2011,"Lage der Staedte, Gemeinden und Kreise",1988-03-15,1,0,24,2400
11,11/2012,Gewerbliche Berufsausbildung in den Entwicklungslaendern,1988-03-15,0,1,19,1901
11,11/2015,Sicherheitsprobleme bei konventioneller und gentechnischer MKS-Impfstoffherstellung und Probleme der jaehrlichen MKS-Flaechenimpfung,1988-03-15,0,1,4,405
11,11/2016,Privatisierung der Deutschen Pfandbriefanstalt,1988-03-15,0,1,15,1500
11,11/2019,Steuerliche Benachteiligung der Arbeitnehmer,1988-03-16,0,1,1,107
11,11/2021,Verhaengung der Todesstrafe an US-Buergern durch amerikanische Militaergerichte in der Bundesrepublik Deutschland,1988-03-16,0,1,19,1925
11,11/2022,Arbeitsverbot fuer Asylsuchende,1988-03-16,0,1,2,230
11,11/2023,Verbrennung von dioxinhaltigen Abfaellen aus der Sondermuelldeponie Muenchehagen bei der Bundeswehr,1988-03-16,0,1,16,1614
11,11/2024,uebernahme des Berliner Document Centers durch die Bundesrepublik Deutschland,1988-03-16,0,1,20,2014
11,11/2029,"Foerderung und Nutzung ""Erneuerbarer Energiequellen"" in der Bundesrepublik Deutschland",1988-03-18,1,0,8,806
11,11/2031,Fahrplangestaltung der Deutschen Bundesbahn im Hinblick auf die Belange von Fahrschuelern/innen,1988-03-21,0,1,10,1005
11,11/2038,Schadstoffbelastung des Rheins und seiner Nebenfluesse und dringend notwendige Sanierungsmassnahmen,1988-03-23,0,1,7,710
11,11/2039,Massnahmen zur Rettung der Nordsee und zur Sanierung der Fluesse,1988-03-23,0,1,7,710
11,11/2040,Schadstoffbelastung der Saar/Rossel und der Mosel und dringend notwendige Sanierungsmassnahmen,1988-03-23,0,1,7,710
11,11/2041,Schadstoffbelastung der Weser/Werra und der Ems und dringend notwendige Sanierungsmassnahmen,1988-03-23,0,1,7,710
11,11/2054,Ausbau der Schuldenberatung,1988-03-24,0,1,15,1504
11,11/2056,Einsatz von Videotechnologien durch Bundesbehoerden,1988-03-24,0,1,2,208
11,11/2057,oekologische Folgen von Panzeruebungen auf dem Truppenuebungsplatz Hohenfels/Oberpfalz,1988-03-24,0,1,16,1614
11,11/2058,Verkauf von Wohnungen im Besitz des Bundes,1988-03-24,0,1,14,1400
11,11/2064,Ermittlungspraktiken des Bundeskriminalamtes,1988-03-28,0,1,12,1201
11,11/2075,Abfallexport,1988-03-31,0,1,7,703
11,11/2076,Praxis der Einbuergerung von Asylberechtigten,1988-03-31,0,1,2,230
11,11/2077,Fluglaermbeeintraechtigung von Patienten des Rehabilitationszentrums Weserbergland-Klinik bei Hoexter,1988-03-31,0,1,7,705
11,11/2078,Manoeverschaeden im Freistaat Bayern,1988-03-31,0,1,16,1600
11,11/2087,Weiterbildung fuer salvadorianische Offiziere in der Bundesrepublik Deutschland,1988-04-06,0,1,20,2012
11,11/2092,Nahrungsmittel- und Fluechtlingshilfe fuer salvadorianische Fluechtlinge und Kriegsvertriebene,1988-04-08,0,1,19,1901
11,11/2124,Staatsterrorismus und Terrorismus,1988-04-14,1,0,19,1927
11,11/2127,Verkauf einer Siedlung in Dortmund fuer ehemalige Zwangsarbeiter der Nazidiktatur,1988-04-14,0,1,20,2008
11,11/2128,Pyrolyseanlage Salzgitter,1988-04-14,0,1,7,704
11,11/2130,Umwelt- und Gesundheitsgefahren durch PCB,1988-04-14,0,1,7,704
11,11/2131,"Stand der Vorbereitung, Durchfuehrbarkeit und Finanzierung der ""Arzt-im-Praktikum""-Phase",1988-04-14,0,1,3,325
11,11/2135,Frauenanteil an den Beschaeftigten in Bundesbehoerden,1988-04-14,0,1,2,202
11,11/2137,Ersatz synthetischer Stoffe durch agrarische Naturrohstoffe,1988-04-15,0,1,4,498
11,11/2141,Firmenansiedlung der Fa. E-Systems am Flugplatz Foehren/Eifel,1988-04-15,0,1,16,1617
11,11/2150,Verbrennung von dioxinhaltigen Abfaellen bei der Wehrwissenschaftlichen Dienststelle der Bundeswehr in Munster und Zwischenlagerung von zivilem Sondermuell auf Bundeswehrgelaende,1988-04-15,0,1,16,1614
11,11/2154,Unterhaltsarbeiten fuer die Tarifknotenpunkte Schaeftersheim und Hausen-Raitbach,1988-04-19,0,1,10,1005
11,11/2155,Verfassungsmaessigkeit des Auslaenderzentralregisters,1988-04-19,0,1,2,230
11,11/2156,"Sozial- und beschaeftigungspolitische Folgen der bestehenden Anwendungspraxis der §§ 18, 19 und 25 BSHG (Hilfe zur Arbeit)",1988-04-19,0,1,5,500
11,11/2162,"Politische, wirtschaftliche und sicherheitspolitische Lage im Mittelmeer-Raum",1988-04-20,1,0,19,1900
11,11/2178,"Erbringung von ""Sicherheitsleistungen"" von Asylbewerberinnen und -bewerbern bei Einrichtung eines Telefonanschlusses",1988-04-21,0,1,2,230
11,11/2179,"Urangeschaefte - Uranverarbeitung und Verbleib von sogenannten ""Tails""",1988-04-21,0,1,16,1605
11,11/2180,Hospizen fuer unheilbare Kranke,1988-04-21,0,1,3,334
11,11/2187,Konzertierte Aktion Weiterbildung,1988-04-21,0,1,20,2011
11,11/2197,Fragen zur faktischen Verwendung der Versicherungsnummer,1988-04-25,0,1,2,208
11,11/2210,"Menschenhandel mit auslaendischen Maedchen und Frauen, sogenannte Heiratsvermittlung und Prostitutionstourismus",1988-04-27,1,0,19,1925
11,11/2211,Entwicklungsstand und Perspektiven der Fachhochschulen in der Bundesrepublik Deutschland,1988-04-27,1,0,6,601
11,11/2213,Haltung der Bundesregierung zum Ausbau der Streiterledigung durch Schiedspersonen zur Entlastung der Justiz,1988-04-28,1,0,12,1204
11,11/2214,Erleichterung des Erwerbs der deutschen Staatsangehoerigkeit,1988-04-28,1,0,2,230
11,11/2227,Ausbau der Bundesstrasse 308 - Ortsumgehung von Immenstadt,1988-05-02,0,1,10,1002
11,11/2228,Atomtransporte aus oesterreich in die Bundesrepublik Deutschland,1988-05-02,0,1,8,801
11,11/2229,Probleme mit hochdruckverpressten schwachaktiven radioaktiven Abfaellen in Atommuellfaessern,1988-05-02,0,1,7,704
11,11/2230,oekologische Beeintraechtigungen durch die US-Flugplaetze Bitburg und Spangdahlem,1988-05-02,0,1,16,1614
11,11/2231,Varianten-Skifahren,1988-05-02,0,1,21,2199
11,11/2232,Grossbrand im NATO-Depot in Donnington/Grossbritannien,1988-05-02,0,1,16,1602
11,11/2245,Transport radioaktiver Materialien in Passagierflugzeugen,1988-05-04,0,1,7,704
11,11/2246,Finanzielle Auswirkungen der Beschluesse des Europaeischen Rates vom 11./12. Februar 1988 auf den Bundeshaushalt,1988-05-04,0,1,19,1910
11,11/2254,Lagerung von Uranhexafluorid in der Bundesrepublik Deutschland,1988-05-04,0,1,7,704
11,11/2255,Atomtransporte durch die Region Mittelrhein,1988-05-04,0,1,8,801
11,11/2257,Vollendung des europaeischen Binnenmarktes,1988-05-05,1,0,1,100
11,11/2261,"Ruestungsexporte der Firma ""Beechcraft Vertrieb und Service GmbH""",1988-05-05,0,1,16,1606
11,11/2290,Jahreshauptversammlungen des Internationalen Waehrungsfonds (IWF) und der Weltbank in Berlin (West) am 27. bis 29. September 1988,1988-05-09,0,1,12,1211
11,11/2291,Atomwaffenlagerung im Landkreis Erding,1988-05-09,0,1,16,1611
11,11/2292,Kreditvergabe der bundeseigenen Kreditanstalt fuer Wiederaufbau (KfW) an Suedafrika,1988-05-09,0,1,19,1901
11,11/2293,Bildungsauftrag von Museen und Kunstvereinen in der Bundesrepublik Deutschland,1988-05-09,0,1,6,609
11,11/2304,Beeintraechtigungen von Mensch und Natur durch Manoever in Hessen,1988-05-13,0,1,16,1614
11,11/2307,Konsum und Umwelt - Informations- und Beratungsmoeglichkeiten fuer Verbraucherinnen und Verbraucher,1988-05-16,0,1,15,1525
11,11/2308,Errichtung eines Dokumentations- und Informationszentrums auf dem Gelaende des ehemaligen Konzentrationslagers Esterwegen - Ausfuehrung des Bundestagsbeschlusses vom 26. Juni 1986,1988-05-16,0,1,20,2002
11,11/2317,"""Materialdepots"" fuer die US-Streitkraefte",1988-05-17,0,1,16,1611
11,11/2338,"aenderungen von Vorschriften, Richtlinien oder Gesetzen zur Regelung der Transporte gefaehrlicher Gueter seit dem 7. Juli 1987",1988-05-19,0,1,8,801
11,11/2339,Handel mit radioaktiv kontaminierten Lebens- und Futtermitteln,1988-05-19,0,1,4,403
11,11/2355,Deutsche Waffenexporte in den Irak trotz eindeutiger Verbote durch das Gesetz ueber die Kontrolle von Kriegswaffen,1988-05-24,0,1,16,1605
11,11/2365,Zielsetzung und Auswirkungen des geplanten Schwangerenberatungsgesetzes (Teil 1),1988-05-25,0,1,2,207
11,11/2366,"Auswirkungen der Privatisierung von Reinigungsdiensten und zu den sozialversicherungsfreien Beschaeftigungsverhaeltnissen im Bereich der Bundesverwaltung, der Bundesgerichte, der in bundeseigener Verwaltung gefuehrten Einrichtungen sowie in den bundesunmittelbaren Koerperschaften, Anstalten und Stiftungen des oeffentlichen Rechts",1988-05-25,1,0,5,505
